Visitor ID,Date,Response,Rating,Account ID
user-dpsk12.live-202661,2018-10-04 06:50:44,,10,dpsk12.live::9999999-DENVER PUBLIC SCHOOLS
user-dpsk12.live-204676,2018-10-04 06:25:38,\,1,dpsk12.live::9999999-DENVER PUBLIC SCHOOLS
user-dpsk12.live-206275,2018-10-04 06:52:18,,8,dpsk12.live::9999999-DENVER PUBLIC SCHOOLS
user-dpsk12.live-206388,2018-10-04 06:47:44,,9,dpsk12.live::9999999-DENVER PUBLIC SCHOOLS
user-dpsk12.live-217538,2018-10-04 06:52:23,It is a great source but with the right training before,3,dpsk12.live::9999999-DENVER PUBLIC SCHOOLS
user-dpsk12.live-231772,2018-10-04 06:24:36,,5,dpsk12.live::9999999-DENVER PUBLIC SCHOOLS
user-dpsk12.live-235347,2018-10-04 06:47:44,,5,dpsk12.live::9999999-DENVER PUBLIC SCHOOLS
user-dsisd.ise-100000398,2018-10-04 06:34:12,,6,dsisd.ise::21060-Rapid River School District
user-dsisd.ise-100000729,2018-10-04 06:37:11,"I like the program. But I am new, so I do not know how everything exactly works yet. I'm still learning the program.",8,dsisd.ise::9999999-Consortium
user-dsisd.ise-434,2018-10-04 06:20:21,,1,dsisd.ise::21010-Escanaba School District
user-dublinusd.live-157,2018-10-04 06:41:44,The program is very difficult to learn,3,dublinusd.live::9999999-Dublin Unified School District
user-eastendprep.live-5,2018-10-04 06:09:26,,10,eastendprep.live::9999999-East End Prep (District)
user-eaton.live-3119,2018-10-04 06:41:30,,6,eaton.live::23050-Eaton Rapids Public Schools
user-eaton.live-3144,2018-10-04 06:28:58,,5,eaton.live::23050-Eaton Rapids Public Schools
user-eaton.live-3145,2018-10-04 06:53:53,,6,eaton.live::23050-Eaton Rapids Public Schools
user-eaton.live-3266,2018-10-04 06:22:31,,4,eaton.live::23050-Eaton Rapids Public Schools
user-eaton.live-3299,2018-10-04 06:00:28,,8,eaton.live::23050-Eaton Rapids Public Schools
user-eaton.live-3339,2018-10-04 06:04:32,,5,eaton.live::23050-Eaton Rapids Public Schools
user-eaton.live-3443,2018-10-04 06:08:09,There are many functions that illuminate can not do that Skyward or Powerschool are able to accomplish.,0,eaton.live::23050-Eaton Rapids Public Schools
user-eaton.live-3469,2018-10-04 06:14:10,,8,eaton.live::23050-Eaton Rapids Public Schools
user-eaton.live-3531,2018-10-04 06:45:53,,0,eaton.live::23050-Eaton Rapids Public Schools
user-eaton.live-3539,2018-10-04 06:01:29,,7,eaton.live::23050-Eaton Rapids Public Schools
user-eaton.live-3669,2018-10-04 06:42:05,,7,eaton.live::23050-Eaton Rapids Public Schools
user-eaton.live-3673,2018-10-04 06:17:34,,7,eaton.live::23050-Eaton Rapids Public Schools
user-ecesd.live-226,2018-10-04 06:03:59,"It never seems to be completely working. Students are still not able to access their accounts even though we are 7 weeks into the school year. Also, when students finally can access their accounts, not all of them can access the assessments online. Too many glitches.",3,ecesd.live::9999999-El Centro Elementary School District
user-ehps.live-56,2018-10-04 06:38:01,,9,ehps.live::9999999-Essexville-Hampton Public Schools
user-elcsd.live-208,2018-10-04 06:27:44,Not as user friendly as others I have used.  (study island),1,elcsd.live::9999999-East Liverpool City School District
user-engschools.live-9,2018-10-04 06:54:34,,7,engschools.live::9999999-Englewood School District No. 1
user-epiphanyprep.live-109,2018-10-04 06:37:25,,10,epiphanyprep.live::9999999-EPC District
user-equitasacademy.live-432,2018-10-04 06:27:10,,8,equitasacademy.live::9999999-Equitas Academy Charter Schools
user-eup.ise-100000069,2018-10-04 06:13:12,,0,eup.ise::17000-Eastern Upper Peninsula Intermediate School District (District)
user-eup.ise-100000619,2018-10-04 06:05:00,,0,eup.ise::17000-Eastern Upper Peninsula Intermediate School District (District)
user-eup.ise-100000753,2018-10-04 06:16:40,,2,eup.ise::17000-Eastern Upper Peninsula Intermediate School District (District)
user-eup.ise-100000778,2018-10-04 06:21:57,"Not user friendly.  I don't like (among other things) that I can't label my assignments like I used to because I use ""symbols that are not accepted.""

Navigation is awkward.",2,eup.ise::17000-Eastern Upper Peninsula Intermediate School District (District)
user-eup.ise-100000882,2018-10-04 06:17:21,,6,eup.ise::17000-Eastern Upper Peninsula Intermediate School District (District)
user-eup.ise-100000889,2018-10-04 06:29:04,,7,eup.ise::17000-Eastern Upper Peninsula Intermediate School District (District)
user-eup.ise-100000903,2018-10-04 06:17:06,,0,eup.ise::17000-Eastern Upper Peninsula Intermediate School District (District)
user-eup.ise-100000939,2018-10-04 06:19:44,"The grading options are clumsy.
",3,eup.ise::17000-Eastern Upper Peninsula Intermediate School District (District)
user-eup.ise-100000951,2018-10-04 06:02:16,,7,eup.ise::17000-Eastern Upper Peninsula Intermediate School District (District)
user-eup.ise-100001615,2018-10-04 06:15:13,,10,eup.ise::17000-Eastern Upper Peninsula Intermediate School District (District)
user-eup.ise-100001957,2018-10-04 06:26:58,,6,eup.ise::17000-Eastern Upper Peninsula Intermediate School District (District)
user-eup.ise-100001959,2018-10-04 06:37:28,,8,eup.ise::17000-Eastern Upper Peninsula Intermediate School District (District)
user-eup.ise-100002036,2018-10-04 06:12:37,,0,eup.ise::17000-Eastern Upper Peninsula Intermediate School District (District)
user-eup.ise-100002082,2018-10-04 06:13:31,,10,eup.ise::17000-Eastern Upper Peninsula Intermediate School District (District)
user-eup.ise-100002130,2018-10-04 06:07:54,Illuminate is great.,9,eup.ise::17000-Eastern Upper Peninsula Intermediate School District (District)
user-eup.ise-100003480,2018-10-04 06:50:20,,0,eup.ise::17000-Eastern Upper Peninsula Intermediate School District (District)
user-eup.ise-100003603,2018-10-04 06:41:09,"Design by a computer programmer, not setup well for a teacher to use.  When we ask for things to get changed similar to how other programs work, they say that they are working on it, but can take years before they get to it.",2,eup.ise::17000-Eastern Upper Peninsula Intermediate School District (District)
user-eup.ise-100003610,2018-10-04 06:47:03,,7,eup.ise::17000-Eastern Upper Peninsula Intermediate School District (District)
user-eup.ise-100003632,2018-10-04 06:11:21,,8,eup.ise::17000-Eastern Upper Peninsula Intermediate School District (District)
user-eup.ise-100003738,2018-10-04 06:06:09,,5,eup.ise::17000-Eastern Upper Peninsula Intermediate School District (District)
user-eup.ise-100003743,2018-10-04 06:11:01,,10,eup.ise::17000-Eastern Upper Peninsula Intermediate School District (District)
user-eup.ise-100003760,2018-10-04 06:17:08,,9,eup.ise::17000-Eastern Upper Peninsula Intermediate School District (District)
user-eup.ise-100003773,2018-10-04 06:39:34,,1,eup.ise::17000-Eastern Upper Peninsula Intermediate School District (District)
user-eup.ise-100003792,2018-10-04 06:08:13,,9,eup.ise::17000-Eastern Upper Peninsula Intermediate School District (District)
user-evans.live-186,2018-10-04 06:48:38,,8,evans.live::9999999-Evans County Schools
user-evans.live-468,2018-10-04 06:53:06,,5,evans.live::9999999-Evans County Schools
user-evans.live-535,2018-10-04 06:16:25,,0,evans.live::9999999-Evans County Schools
user-evans.live-60,2018-10-04 06:11:01,The questions from the item bank are rigorous and are questions related to the standards. There is also an option as to whether the kids can take the test on a computer or printed paper. The last and greatest feature is that it grades the tests for you.,10,evans.live::9999999-Evans County Schools
user-exploreschools.live-295,2018-10-04 06:47:26,because its the best,10,exploreschools.live::9999999-Explore Schools
user-exploreschools.live-501,2018-10-04 06:29:06,,10,exploreschools.live::9999999-Explore Schools
user-exploreschools.live-529,2018-10-04 06:56:22,,8,exploreschools.live::9999999-Explore Schools
user-exploreschools.live-576,2018-10-04 06:22:32,,10,exploreschools.live::9999999-Explore Schools
user-exploreschools.live-672,2018-10-04 06:12:07,,4,exploreschools.live::9999999-Explore Schools
user-exploreschools.live-726,2018-10-04 06:13:57,,9,exploreschools.live::9999999-Explore Schools
user-exploreschools.live-782,2018-10-04 06:17:48,,6,exploreschools.live::9999999-Explore Schools
user-exploreschools.live-984,2018-10-04 06:58:04,,8,exploreschools.live::9999999-Explore Schools
user-fent.live-285,2018-10-04 06:48:32,,8,fent.live::9999999-Fenton Area Public Schools
user-fent.live-292,2018-10-04 06:56:04,,8,fent.live::9999999-Fenton Area Public Schools
user-fenton.isi-832,2018-10-04 06:40:53,,9,fenton.isi::9999999-Fenton Charter Schools
user-fenton.isi-854,2018-10-04 06:45:13,,8,fenton.isi::9999999-Fenton Charter Schools
user-fenton.isi-88,2018-10-04 06:36:28,,2,fenton.isi::9999999-Fenton Charter Schools
user-flsh.live-154,2018-10-04 06:00:56,,2,flsh.live::9999999-Flushing Community Schools
user-flsh.live-215,2018-10-04 06:20:40,It saves time for checking responses but it feels cumbersome to use ,8,flsh.live::9999999-Flushing Community Schools
user-forestparkschools.live-278,2018-10-04 06:12:41,,6,forestparkschools.live::9999999-Forest Park Schools
user-forestparkschools.live-303,2018-10-04 06:06:33,,7,forestparkschools.live::9999999-Forest Park Schools
user-forestparkschools.live-342,2018-10-04 06:33:05,,5,forestparkschools.live::9999999-Forest Park Schools
user-forestparkschools.live-477,2018-10-04 06:13:01,,10,forestparkschools.live::9999999-Forest Park Schools
user-forestparkschools.live-531,2018-10-04 06:52:42,,10,forestparkschools.live::9999999-Forest Park Schools
user-forestparkschools.live-569,2018-10-04 06:03:02,,10,forestparkschools.live::9999999-Forest Park Schools
user-forestparkschools.live-603,2018-10-04 06:24:43,,10,forestparkschools.live::9999999-Forest Park Schools
user-fortuneschool.live-148,2018-10-04 06:55:26,"It is difficult to find assessments, if you don't know the exact title.",8,fortuneschool.live::9999999-Fortune School of Education
user-foxborough.live-123,2018-10-04 06:44:04,,10,foxborough.live::9999999-Foxborough Public Schools
user-freedomprep.live-449,2018-10-04 06:46:26,,10,freedomprep.live::9999999-Freedom Preparatory Academy
user-fremont.live-3190,2018-10-04 06:11:08,,0,fremont.live::9999999-Fremont Unified School District
user-fremont.live-4075,2018-10-04 06:14:49,,10,fremont.live::9999999-Fremont Unified School District
user-friendshipschools.live-2403,2018-10-04 06:56:20,,10,friendshipschools.live::9999999-Friendship Public Charter School
user-fsusd.live-14900,2018-10-04 06:49:54,Easy to accidentally change a grade and there is no undo button to go back and fix mistakes. Finding and printing reports is not easy. Linking grades to report cards is complicated and has caused me problems in the past.,3,fsusd.live::9999999-Fairfield-Suisun Unified School District
user-fsusd.live-16137,2018-10-04 06:49:17,,0,fsusd.live::9999999-Fairfield-Suisun Unified School District
user-fsusd.live-16747,2018-10-04 06:02:45,,8,fsusd.live::9999999-Fairfield-Suisun Unified School District
user-fulton.live-10525,2018-10-04 06:33:06,,0,fulton.live::9999993-South (Learning Community)
user-fulton.live-11343,2018-10-04 06:20:47,,8,fulton.live::9999997-Central  (Learning Community)
user-fulton.live-11350,2018-10-04 06:58:14,,5,fulton.live::9999995-Northwest (Learning Community)
user-fulton.live-119888,2018-10-04 06:54:34,,8,fulton.live::9999997-Central  (Learning Community)
user-fulton.live-12391,2018-10-04 06:32:41,,5,fulton.live::9999993-South (Learning Community)
user-fulton.live-124454,2018-10-04 06:45:37,,0,fulton.live::9999993-South (Learning Community)
user-fulton.live-124811,2018-10-04 06:01:28,easy to create and share tests,10,fulton.live::9999993-South (Learning Community)
user-fulton.live-124869,2018-10-04 06:10:47,,10,fulton.live::9999993-South (Learning Community)
user-fulton.live-124876,2018-10-04 06:29:42,,5,fulton.live::9999993-South (Learning Community)
user-fulton.live-125216,2018-10-04 06:59:31,,6,fulton.live::9999998-Achievement Zone (Learning Community)
user-fulton.live-12797,2018-10-04 06:48:13,,10,fulton.live::9999997-Central  (Learning Community)
user-fulton.live-12873,2018-10-04 06:50:02,I love the reports I'm able to generate and how easy it is to create and scan tests.  Illuminate is my new best friend.,10,fulton.live::9999997-Central  (Learning Community)
user-fulton.live-12977,2018-10-04 06:27:31,,0,fulton.live::9999997-Central  (Learning Community)
user-fulton.live-13013,2018-10-04 06:32:42,,10,fulton.live::9999993-South (Learning Community)
user-fulton.live-13183,2018-10-04 06:38:58,,10,fulton.live::9999998-Achievement Zone (Learning Community)
user-fulton.live-13303,2018-10-04 06:25:33,,10,fulton.live::9999993-South (Learning Community)
user-fulton.live-14872,2018-10-04 06:04:13,"  ",10,fulton.live::9999993-South (Learning Community)
user-fulton.live-15120,2018-10-04 06:04:56,,9,fulton.live::9999993-South (Learning Community)
user-fulton.live-15561,2018-10-04 06:32:16,,10,fulton.live::9999993-South (Learning Community)
user-fulton.live-16067,2018-10-04 06:07:34,,10,fulton.live::9999999-Fulton County
user-fulton.live-2321,2018-10-04 06:03:50,,8,fulton.live::9999993-South (Learning Community)
user-fulton.live-4516,2018-10-04 06:10:56,,8,fulton.live::9999993-South (Learning Community)
user-fulton.live-4786,2018-10-04 06:15:34,,10,fulton.live::9999993-South (Learning Community)
user-fulton.live-4929,2018-10-04 06:05:03,,10,fulton.live::9999993-South (Learning Community)
user-fulton.live-5071,2018-10-04 06:00:27,,10,fulton.live::9999993-South (Learning Community)
user-fulton.live-5675,2018-10-04 06:07:44,,8,fulton.live::9999993-South (Learning Community)
user-fulton.live-5870,2018-10-04 06:28:16,,9,fulton.live::9999993-South (Learning Community)
user-fulton.live-6094,2018-10-04 06:32:00,,9,fulton.live::9999998-Achievement Zone (Learning Community)
user-fulton.live-6802,2018-10-04 06:28:54,,10,fulton.live::9999993-South (Learning Community)
user-fulton.live-7090,2018-10-04 06:26:59,,10,fulton.live::9999997-Central  (Learning Community)
user-fulton.live-807,2018-10-04 06:18:14,"Still learning the program. I like the convenience, but there is a learning curve.",8,fulton.live::9999995-Northwest (Learning Community)
user-fulton.live-8302,2018-10-04 06:15:40,,10,fulton.live::9999995-Northwest (Learning Community)
user-fulton.live-8321,2018-10-04 06:30:03,,9,fulton.live::9999993-South (Learning Community)
user-fulton.live-8671,2018-10-04 06:27:12,,9,fulton.live::9999993-South (Learning Community)
user-fulton.live-8799,2018-10-04 06:39:12,,9,fulton.live::9999993-South (Learning Community)
user-fulton.live-934,2018-10-04 06:19:48,,10,fulton.live::9999998-Achievement Zone (Learning Community)
user-fulton.live-9522,2018-10-04 06:00:08,,10,fulton.live::9999998-Achievement Zone (Learning Community)
user-fulton.live-9530,2018-10-04 06:32:11,,10,fulton.live::9999996-Northeast  (Learning Community)
user-fulton.live-9725,2018-10-04 06:03:34,,10,fulton.live::9999993-South (Learning Community)
user-fulton.live-9982,2018-10-04 06:01:30,,5,fulton.live::9999993-South (Learning Community)
user-galschoolsdenver.live-161,2018-10-04 06:11:19,,10,galschoolsdenver.live::9999999-Girls Athletic Leadership School
user-gardencity.live-31,2018-10-04 06:59:33,,9,gardencity.live::9999999-Garden City Public Schools
user-gckschools.live-1999,2018-10-04 06:20:26,,0,gckschools.live::9999999-Garden City Unified School District 457
user-gckschools.live-2099,2018-10-04 06:03:27,,5,gckschools.live::9999999-Garden City Unified School District 457
user-gckschools.live-2246,2018-10-04 06:57:49,,4,gckschools.live::9999999-Garden City Unified School District 457
