Visitor ID,Date,Rating,Response,Channel
user-gilbertschools.live-7585,2021-10-26 09:58:15,10,Easy to navigate and to get work done.,In-app
user-gilbertschools.live-7647,2021-10-26 08:11:56,6,,In-app
user-giresd.live-2847,2021-10-26 06:50:57,9,It's great,In-app
user-goisd.live-603,2021-10-26 08:54:40,8,,In-app
user-goisd.live-908,2021-10-26 07:05:12,5,"It is a nice program, however there is too much clicking and navigating through the system to find the immediate information that you need.  I would be nice to have a list of your caseload on your homepage that indicates Annual IEP dates due REEVAL dates due and date and times meetings are scheduled so you know when they will take place.  I do see information on the homepage that indicates the meetings that are due during a certain period of time which is nice but I would prefer to see a list of students' names generated according to due date of annuals and reevaluations.",In-app
user-goldenvalleycharter.isi-550,2021-10-26 14:29:18,5,,In-app
user-goshenschools.live-398,2021-10-26 12:59:12,7,,In-app
user-gulllakecs.live-39,2021-10-26 07:50:35,10,,In-app
user-hamtramck.live-21,2021-10-26 08:54:06,9,,In-app
user-hamtramck.live-335,2021-10-26 06:30:09,2,The online testing options are outdated. Students cannot show detailed short answer or constructed responses. ,In-app
user-hartlandschools.live-258,2021-10-26 06:14:23,10,,In-app
user-hartlandschools.live-306,2021-10-26 13:05:17,5,doesn't integrate will with our mistar grading platform,In-app
user-hayward.live-1031,2021-10-26 14:21:00,6,sometimes it's hard to look for the information you need. I just need a blank report card...,In-app
user-hayward.live-156,2021-10-26 14:15:58,8,,In-app
user-hayward.live-1814,2021-10-26 12:23:21,5,,In-app
user-hayward.live-78,2021-10-26 11:07:57,0,To difficult to pull up data!!! Not user friendly!!!,In-app
user-hcz.live-5534,2021-10-26 06:37:38,8,,In-app
user-hcz.live-6548,2021-10-26 10:08:13,10,,In-app
user-henry.live-179917,2021-10-26 06:11:05,10,,In-app
user-henry.live-180098,2021-10-26 07:27:41,0,,In-app
user-henry.live-181459,2021-10-26 10:05:59,8,,In-app
user-henry.live-182721,2021-10-26 06:18:11,3,It's very hard to navigate.,In-app
user-henry.live-183842,2021-10-26 09:51:18,10,,In-app
user-henry.live-183950,2021-10-26 11:30:15,3,"Too many clicks to access assessments, launch online assessments, and view data.",In-app
user-henry.live-184391,2021-10-26 06:48:25,1,This program is too complex and it is very hard to read grades and wrong answers. The student slips are difficult to work with and it is very hard to just get a raw score.,In-app
user-henry.live-184830,2021-10-26 08:14:19,0,There are better programs that do the same thing that are much more user friendly. The questions are incredibly flawed.,In-app
user-henry.live-184962,2021-10-26 06:47:58,7,,In-app
user-henry.live-185146,2021-10-26 11:28:15,9,,In-app
user-henry.live-188446,2021-10-26 19:16:31,9,"Data is shown with multiple indicators to assist teacher will areas of strength, and weakness with students assessments",In-app
user-henry.live-188632,2021-10-26 07:26:11,10,,In-app
user-henry.live-191083,2021-10-26 09:09:37,10,,In-app
user-henry.live-191124,2021-10-26 13:23:52,10,,In-app
user-henry.live-191439,2021-10-26 08:41:16,9,,In-app
user-henry.live-191716,2021-10-26 12:50:57,0,,In-app
user-hisd.ise-1023,2021-10-26 06:46:28,10,,In-app
user-hisd.ise-7,2021-10-26 08:08:27,5,,In-app
user-hisd.ise-911,2021-10-26 06:37:10,10,,In-app
user-hisd.ise-952,2021-10-26 15:09:23,10,,In-app
user-hjuhsd.dna-998,2021-10-26 12:38:06,10,,In-app
user-huronvalley.live-142,2021-10-26 07:22:53,9,,In-app
user-huronvalley.live-460,2021-10-26 09:30:16,6,,In-app
user-icefps.live-2395,2021-10-26 10:56:46,10,User Friendly!,In-app
user-ideapublicschools.live-20435,2021-10-26 17:37:36,8,,In-app
user-ideapublicschools.live-20584,2021-10-26 06:20:35,10,,In-app
user-ideapublicschools.live-20653,2021-10-26 06:10:09,10,,In-app
user-ideapublicschools.live-22267,2021-10-26 09:18:38,10,"Easy to find and use 
",In-app
user-ideapublicschools.live-22424,2021-10-26 20:45:11,9,,In-app
user-ideapublicschools.live-22912,2021-10-26 06:28:42,8,,In-app
user-ideapublicschools.live-23575,2021-10-26 06:57:00,10,,In-app
user-ideapublicschools.live-24687,2021-10-26 07:44:16,4,,In-app
user-ideapublicschools.live-25404,2021-10-26 06:59:24,10,"easy to use
",In-app
user-ideapublicschools.live-26336,2021-10-26 15:01:20,10,"Because illuminate makes my life a lot easier
",In-app
user-ideapublicschools.live-26365,2021-10-26 06:21:48,10,Ease of use for reports.,In-app
user-ideapublicschools.live-26462,2021-10-26 17:27:25,1,Camera to scan the scantron almost never works.,In-app
user-ideapublicschools.live-27056,2021-10-26 10:11:08,9,User friendly and ready reports can be made quickly and efficiently,In-app
user-ideapublicschools.live-28432,2021-10-26 08:26:23,10,this app is very useful.,In-app
user-ideapublicschools.live-28458,2021-10-26 06:45:10,10,,In-app
user-ideapublicschools.live-28905,2021-10-26 09:38:59,10,,In-app
user-ideapublicschools.live-30001,2021-10-26 12:39:35,10,,In-app
user-ideapublicschools.live-30342,2021-10-26 06:55:22,9,hello0,In-app
user-ideapublicschools.live-30926,2021-10-26 10:09:00,0,,In-app
user-ideapublicschools.live-32440,2021-10-26 08:05:07,8,,In-app
user-ideapublicschools.live-32532,2021-10-26 12:11:25,0,camera doesn't always work properly,In-app
user-ideapublicschools.live-32593,2021-10-26 09:05:27,9,,In-app
user-ideapublicschools.live-33008,2021-10-26 18:56:58,1,,In-app
user-ideapublicschools.live-33249,2021-10-26 06:16:21,10,,In-app
user-inghamisd.dna-108,2021-10-26 08:16:15,0,It is not very user friendly and there are a lot of glitches.,In-app
user-inghamisd.dna-1353,2021-10-26 08:35:15,8,,In-app
user-inghamisd.dna-1406,2021-10-26 07:06:10,8,,In-app
user-inghamisd.dna-1704,2021-10-26 12:25:59,10,,In-app
user-inghamisd.dna-176,2021-10-26 06:31:53,6,I am having trouble uploading documents for testing.,In-app
user-inghamisd.dna-2532,2021-10-26 12:23:43,1,,In-app
user-inghamisd.dna-4521,2021-10-26 06:12:02,0,Does not communicate with powerschool. ,In-app
user-inghamisd.dna-4669,2021-10-26 17:33:57,8,,In-app
user-inghamisd.dna-4816,2021-10-26 10:21:11,2,"Too slow, too much going on. Simplify",In-app
user-inghamisd.dna-4911,2021-10-26 12:51:40,0,,In-app
user-inghamisd.dna-5431,2021-10-26 06:44:37,10,,In-app
user-inghamisd.dna-7991,2021-10-26 09:10:32,6,,In-app
user-inghamisd.dna-9576,2021-10-26 06:51:32,6,Support tickets take a long time,In-app
user-inghamisd.dna-9880,2021-10-26 06:31:25,7,"It would be helpful if, when inputting data, the page looked like it does in the final product (i.e. IEP, REED, etc.) rather than separate parts of sentences, sections, etc. ",In-app
user-ioniaisd.ise-100004305,2021-10-26 06:27:00,4,,In-app
user-ioniaisd.ise-100004402,2021-10-26 09:01:14,7,,In-app
user-ioniaisd.ise-100004514,2021-10-26 06:34:32,10,,In-app
user-ioniaisd.ise-100004522,2021-10-26 12:04:14,0,"It feels clunky too me.  So many boxes to connect text to.  I wish there was 1 expandable box to talk about strengths, needs and impact, instead of different pages.  1 box for a goal instead of 4.  1 box for service time instead of 4.",In-app
user-ioniaisd.ise-100005071,2021-10-26 07:42:28,8,,In-app
user-isaacschools.live-2048,2021-10-26 08:38:24,4,It is not very intuitive and I often have to call the support number for things that shouldn't be so complicated.,In-app
user-isddata.dna-385,2021-10-26 07:43:04,10,,In-app
user-isddata.dna-535,2021-10-26 16:45:45,10,,In-app
user-isdschools.live-1114,2021-10-26 07:09:23,8,,In-app
user-isdschools.live-1304,2021-10-26 07:48:30,8,,In-app
user-isdschools.live-160,2021-10-26 12:41:21,8,,In-app
user-isdschools.live-2493,2021-10-26 10:00:30,10,,In-app
user-isdschools.live-3363,2021-10-26 08:26:32,5,Reports are hard to use. ,In-app
user-isdschools.live-939,2021-10-26 07:38:02,8,,In-app
user-jcisd.live-3995,2021-10-26 10:27:02,0,,In-app
user-jcisd.live-4278,2021-10-26 10:14:39,0,Not user friendly,In-app
user-jcisd.live-4508,2021-10-26 06:57:00,10,,In-app
user-jcisd.live-4624,2021-10-26 06:57:24,7,,In-app
user-jcisd.live-5613,2021-10-26 08:06:24,7,,In-app
user-jcschools.live-1120,2021-10-26 07:37:37,3,Not all of the features (New Item Bank) are working; poor selection of assessment items,In-app
user-jcschools.live-1167,2021-10-26 09:02:05,1,,In-app
user-jcschools.live-1824,2021-10-26 11:45:01,4,,In-app
user-jcschools.live-2,2021-10-26 11:44:16,3,Our school system has experienced multiple issues with the platform this year.  Teachers cannot print paper copies of tests if made in the New Item Bank.  Things that were promised to us from the beginning have not been fully provided.    ,In-app
user-jeffdavis.live-1802,2021-10-26 07:49:10,9,,In-app
user-jocombs.live-371,2021-10-26 13:04:37,9,,In-app
user-jocombs.live-445,2021-10-26 08:13:32,9,,In-app
user-jocombs.live-510,2021-10-26 10:07:09,8,,In-app
user-jonescounty.live-1252,2021-10-26 12:19:52,8,Works well for data but putting in the questions is too time consuming.,In-app
user-jonescounty.live-1272,2021-10-26 06:43:16,10,,In-app
user-jonescounty.live-42,2021-10-26 06:34:13,0,,In-app
user-jonescounty.live-445,2021-10-26 07:07:50,10,,In-app
user-jpschools.live-10685,2021-10-26 17:23:27,8,,In-app
user-jpschools.live-11354,2021-10-26 09:02:19,10,,In-app
user-jpschools.live-13441,2021-10-26 07:14:50,8,Cant find my grades I am still looking for it,In-app
user-jpschools.live-1835,2021-10-26 11:54:24,9,,In-app
user-jpschools.live-3794,2021-10-26 11:50:42,10,,In-app
user-jpschools.live-4663,2021-10-26 15:09:36,1,Not very user firendly,In-app
user-jpschools.live-5392,2021-10-26 06:46:08,6,I need more training,In-app
user-jpschools.live-6267,2021-10-26 08:05:25,8,,In-app
user-jpschools.live-6734,2021-10-26 07:05:02,10,,In-app
user-jpschools.live-6993,2021-10-26 06:17:42,8,,In-app
user-jpschools.live-7280,2021-10-26 06:39:54,5,We don't have a choice. It's what the district makes us use.,In-app
user-jpschools.live-8461,2021-10-26 06:52:26,6,It is great for giving teacher made tests.,In-app
user-jpschools.live-8573,2021-10-26 16:35:07,10,,In-app
user-jpschools.live-8901,2021-10-26 12:01:13,1,,In-app
user-jpschools.live-9663,2021-10-26 10:46:23,9,,In-app
user-k12eta.live-4912,2021-10-26 06:20:48,0,"This is a difficult system to use for case management and writing IEPs, documentation, etc. It is not user friendly and requires a lot of moving around between screens which is not efficient.",In-app
user-k12eta.live-6638,2021-10-26 07:47:43,2,"I just had to log in literally 30+ times to be able to interact with the home page. It kept allowing me in, then immediately logging me out. Illuminate has also randomly deleted information when I've hit ""save"" instead of saving it. It's a program that's critical to my work; it's also fussy and unreliable. That's a bad combination to reckon with.",In-app
user-k12eta.live-955,2021-10-26 10:46:52,9,,In-app
user-kalamazoo.live-5834,2021-10-26 16:32:04,5,,In-app
user-kckps.live-4128,2021-10-26 14:15:57,8,"Training is available, teacher friendly, some features need to be added in math for non readers.",In-app
user-kcpublicschools.live-3224,2021-10-26 09:56:39,6,,In-app
user-kcpublicschools.live-4805,2021-10-26 08:47:04,10,,In-app
user-kermanusd.dna-290,2021-10-26 09:25:09,7,,In-app
user-kesd.live-126,2021-10-26 14:23:45,5,,In-app
user-kippbayarea.live-100000439,2021-10-26 07:53:44,9,,In-app
user-kippbayarea.live-100001382,2021-10-26 10:06:22,10,,In-app
user-kippchicago.live-100000196,2021-10-26 09:38:26,10,,In-app
user-kippjax.live-100000428,2021-10-26 06:43:03,10,,In-app
user-kippla.dna-1500,2021-10-26 09:19:04,10,,In-app
user-kippla.dna-3224,2021-10-26 10:57:02,5,I wish we could have more flexibility in how service logs are inputted.,In-app
user-kippma.live-100000788,2021-10-26 07:54:15,8,,In-app
user-kippmemphis.live-100000619,2021-10-26 06:26:33,4,,In-app
user-kippmetroatlanta.live-100000606,2021-10-26 06:25:38,9,,In-app
user-kippmetroatlanta.live-100001347,2021-10-26 06:14:11,8,,In-app
user-kippmetroatlanta.live-845,2021-10-26 14:07:03,7,,In-app
user-kippnashville.live-100001648,2021-10-26 06:21:17,10,,In-app
user-kippneworleans.live-100000076,2021-10-26 08:04:51,6,,In-app
user-kippneworleans.live-100000803,2021-10-26 06:11:54,6,,In-app
user-kippnyc.live-100001010,2021-10-26 06:31:05,10,,In-app
user-kippphiladelphia.live-100000673,2021-10-26 06:34:19,10,,In-app
user-kippstlouis.live-100000164,2021-10-26 13:31:07,0,,In-app
user-kipptexas.live-2435,2021-10-26 08:28:44,9,,In-app
user-kipptexas.live-2616,2021-10-26 08:18:14,10,I think illuminate is an impressive data base.,In-app
user-kipptexas.live-2639,2021-10-26 18:00:56,7,,In-app
user-kipptexas.live-2822,2021-10-26 08:50:57,0,,In-app
user-kipptexas.live-3142,2021-10-26 14:18:00,6,,In-app
user-kipptexas.live-3188,2021-10-26 20:00:25,9,,In-app
user-kipptexas.live-4331,2021-10-26 12:06:42,8,,In-app
user-kipptexas.live-4819,2021-10-26 13:14:03,5,,In-app
user-kipptexas.live-4917,2021-10-26 11:50:38,10,,In-app
user-kipptexas.live-5023,2021-10-26 15:03:54,7,,In-app
user-kipptexas.live-5172,2021-10-26 10:45:41,7,,In-app
user-kipptexas.live-5873,2021-10-26 07:34:30,5,,In-app
user-kipptexas.live-6645,2021-10-26 12:44:27,5,,In-app
user-kirkwoodschools.live-1123,2021-10-26 06:37:57,10,,In-app
user-lafourchepsd.live-8854,2021-10-26 08:58:43,10,"easy to use, great forms",In-app
user-lafourchepsd.live-9103,2021-10-26 06:44:18,10,,In-app
user-lafourchepsd.live-9594,2021-10-26 06:43:40,10,,In-app
user-lafsd.live-16,2021-10-26 20:14:43,0,Unnecessarily complicated. ,In-app
user-lakeorion.live-416,2021-10-26 10:18:45,9,,In-app
user-lapeer.live-132,2021-10-26 16:53:12,2,Can't edit quizzes after a student begin them. This is a problem when you've made an answer key error.,In-app
user-lcisd.ise-2143,2021-10-26 11:53:59,6,,In-app
user-lcisd.ise-2161,2021-10-26 10:06:17,8,,In-app
user-lcisd.ise-224,2021-10-26 11:30:33,6,,In-app
user-lcisd.ise-2258,2021-10-26 08:35:37,0,It is not for me to recommend or not. My job is just to fill it out.,In-app
user-lcusd.dna-1187,2021-10-26 16:22:19,8,,In-app
user-lcusd.dna-1402,2021-10-26 13:46:40,0,Things are not intuitive.  Looking at student results is hard.  Connecting things to gradebook is hard.  Can't download GC assignments unless they are less than 25 characters is ridiculous. ,In-app
user-leadpublicschools.live-2986,2021-10-26 08:33:55,10,,In-app
user-learn4life.live-1114,2021-10-26 09:51:31,8,"Easy to use, though slight improvements needed in constructed response options",In-app
user-learn4life.live-1159,2021-10-26 10:47:19,2,,In-app
user-learn4life.live-1437,2021-10-26 09:39:41,10,,In-app
user-learn4life.live-2751,2021-10-26 09:52:25,10,,In-app
user-learn4life.live-2767,2021-10-26 10:41:32,0,,In-app
user-learn4life.live-3222,2021-10-26 15:23:58,3,not user friendly,In-app
user-learn4life.live-3501,2021-10-26 08:56:12,0,"very time consuming to assign quizzes and grade them, and teachers do not receive notifications when quizzes are completed. ",In-app
user-lee.live-152,2021-10-26 09:23:52,0,,In-app
user-lee.live-17,2021-10-26 08:56:26,10,,In-app
user-lee.live-229,2021-10-26 07:34:34,0,,In-app
user-lhusd.live-293,2021-10-26 14:52:19,6,,In-app
user-liberty25.live-421,2021-10-26 10:06:21,8,,In-app
user-liberty25.live-580,2021-10-26 06:18:10,10,,In-app
user-liberty25.live-691,2021-10-26 07:43:28,6,,In-app
user-lincolnpark.live-1178,2021-10-26 06:34:51,10,all the data I need is right here.  My tests are here as well.,In-app
user-lincolnpark.live-3045,2021-10-26 06:41:40,8,,In-app
user-lincolnpark.live-682,2021-10-26 10:19:26,10,,In-app
user-linden.live-239,2021-10-26 16:13:54,0,,In-app
user-lisd.ise-514287,2021-10-26 06:54:16,8,,In-app
user-lisd.ise-514393,2021-10-26 06:12:48,5,,In-app
user-lisd.ise-514639,2021-10-26 08:47:23,6,,In-app
user-littlelake.live-494,2021-10-26 07:59:59,8,,In-app
user-littletonaz.live-1243,2021-10-26 09:41:22,0,,In-app
user-livingstonusd.live-14,2021-10-26 11:18:27,3,,In-app
user-livonia.live-1162,2021-10-26 08:13:17,0,It is cumbersome and outdated.  It doesn't work well with testing programs. ,In-app
user-livonia.live-1285,2021-10-26 09:32:32,5,,In-app
user-ljsd.dna-208,2021-10-26 18:19:32,0,,In-app
user-lmsd.live-3538,2021-10-26 08:32:43,10,,In-app
user-lmsvsd.live-2030,2021-10-26 08:21:52,0,"SO NOT user freindly. Could be the way our district pushes things out, but it is impossible to fin what is needed in a timely manner.",In-app
user-lmsvsd.live-2131,2021-10-26 16:55:16,10,,In-app
user-lmsvsd.live-2149,2021-10-26 08:39:04,0,It's so annoying to navigate. and this pops up every time i log in. It's all just annoying. ,In-app
user-lmusd.live-817,2021-10-26 10:52:49,0,lame,In-app
user-lodi.dna-103954,2021-10-26 07:45:24,10,,In-app
user-lowndes.live-6,2021-10-26 10:08:44,4,,In-app
user-lsusd.live-1567,2021-10-26 12:31:20,10,,In-app
user-lsusd.live-839,2021-10-26 06:31:15,3,"I gave this rating because without the SIS data information, I now need to go to several sites to get the information I need to do my job.",In-app
